faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
4,9,445,0.29047,3578.2,4482.4,9.4732,26.894,42.434,2707.3,74.381,120.42,0.32061,80.227,50.233,2636.0,23.22,50.143,3106.1,22.217,65.542,225.23,339.71,94.831,77.414,31.653,9.0097,26.495,6.9271,19.274,1.6485,32.754,13.836,23.662,1.3197,18.381,2.2642,4.9126,2.3188,0.027158,0.85384,0.10039,53.03,44.114,62.75,53.95,28.735,60.964,21.801,37.857,38.785,46.865,46.112,44.014,19.843
14,14,463,0.21194,3627.6,4510.0,9.5183,26.924,42.62,2707.4,74.904,120.21,0.33501,79.927,49.38,2637.2,24.799,50.17,3106.0,22.582,66.152,243.45,342.94,92.826,77.21,31.944,8.9479,26.499,6.8364,19.038,1.6528,33.243,13.932,23.872,1.2023,18.125,2.2752,4.8585,2.2801,0.02186,0.83039,0.093355,53.588,43.12,62.784,54.139,20.809,60.349,22.336,39.298,36.274,46.927,50.733,35.219,18.985
13,63,263,0.077243,3647.8,4607.6,9.253,27.123,42.511,2860.1,76.472,120.39,0.30073,76.247,50.967,2791.7,26.537,48.567,3243.7,22.384,68.224,366.24,349.41,95.075,75.654,32.185,8.7853,27.775,7.0617,17.695,1.6504,32.705,13.557,26.896,1.2551,16.894,2.2275,4.313,1.92,0.0051149,0.7364,0.10252,53.812,43.634,63.877,55.858,7.4725,61.358,27.709,34.741,40.946,43.217,81.31,40.72,20.318
13,77,406,0.42832,3642.1,4481.2,9.1877,26.581,42.238,2534.6,75.53,120.37,0.42147,84.628,51.276,2457.7,24.387,50.884,2956.4,23.049,65.21,104.4,311.5,95.033,79.005,30.997,9.2096,24.796,6.9773,20.175,1.6525,31.262,14.144,22.07,1.2844,20.375,2.3407,5.8676,2.9629,0.010022,0.75775,0.086713,53.248,44.265,63.307,54.22,41.897,60.966,13.085,55.102,41.855,48.581,20.707,39.122,16.717
18,4,152,0.47227,3613.2,4239.1,9.0994,26.565,42.061,2633.0,73.995,120.46,0.35523,81.196,49.012,2554.5,27.599,50.621,3056.3,23.195,60.784,104.77,312.37,95.73,75.658,29.489,9.2015,25.206,6.9343,21.452,1.6786,29.581,14.069,23.128,1.5905,21.849,2.3061,5.0127,2.4055,0.0089985,1.2154,0.12913,53.623,43.272,61.901,51.214,46.186,59.451,14.772,45.567,35.193,47.971,19.829,39.19,20.364
11,43,340,0.23205,3635.8,4505.9,9.3532,26.531,42.155,2694.3,75.143,120.31,0.32487,80.029,50.528,2623.2,25.77,50.341,3092.1,22.025,66.37,249.63,341.2,94.514,77.131,32.672,9.0003,25.887,6.8806,18.419,1.6378,33.087,13.845,23.566,1.2714,18.703,2.2744,4.8271,2.3709,-0.0037165,0.83968,0.096324,53.414,43.98,63.612,53.681,22.906,59.837,21.861,38.945,39.655,47.324,53.321,36.752,20.328
16,4,459,0.28973,3659.7,4536.2,9.2864,26.562,42.711,2690.1,75.508,120.39,0.34732,80.339,49.873,2617.4,24.095,51.29,3091.5,22.586,64.864,205.67,338.05,94.692,77.024,31.767,9.0092,25.96,6.9327,19.21,1.6759,32.661,13.883,23.883,1.3447,18.765,2.2863,4.8425,2.2359,0.0067184,0.85427,0.096654,53.544,44.288,62.695,53.899,28.098,60.402,20.843,41.28,37.727,49.518,47.85,40.234,19.071
3,42,448,0.26167,3671.2,4461.4,9.3475,26.514,42.402,2686.0,74.609,120.38,0.35,80.24,49.008,2614.0,25.386,50.308,3085.2,22.883,66.048,234.16,339.82,94.685,76.821,32.207,8.9734,25.825,6.7728,19.287,1.6809,32.355,13.635,23.421,1.3237,19.39,2.3038,4.9785,2.4026,0.042518,0.85776,0.095751,54.228,44.614,62.412,53.823,25.448,63.007,21.086,41.664,35.182,47.248,48.749,41.048,18.321
2,16,399,0.27518,3664.8,4713.9,9.7081,26.895,42.711,2691.7,74.668,120.4,0.69536,81.376,48.973,2619.1,24.696,50.932,3092.9,24.365,62.942,130.49,341.08,94.529,79.243,32.479,9.084,26.363,6.9067,18.743,1.0228,33.161,13.916,24.236,1.2349,18.703,1.4066,5.0461,2.3889,0.014007,0.84397,0.050353,52.941,43.919,63.308,55.532,26.97,63.773,21.082,83.289,35.079,48.691,25.007,40.706,13.519
6,41,249,0.0,3600.8,4283.1,9.6579,26.91,42.222,3000.0,74.28,120.4,0.21537,73.246,50.239,2920.5,26.148,49.611,3444.3,22.496,67.37,461.99,308.12,95.869,73.455,24.764,8.6471,35.181,6.9993,19.103,1.4912,21.607,13.415,38.071,1.3209,18.745,1.9729,3.4492,1.6038,0.021934,1.0665,0.11786,54.946,42.826,69.69,48.559,100.0,71.795,44.039,0.0,38.802,45.633,100.13,43.017,31.231
3,74,53,0.26177,3645.7,4506.1,9.1478,27.029,42.372,2711.9,74.304,120.41,0.323,79.953,48.93,2640.1,24.992,50.56,3107.8,23.107,65.73,232.59,342.02,94.608,77.155,31.978,8.9043,26.698,6.8794,18.924,1.6702,32.883,13.756,24.139,1.3872,18.405,2.2666,4.764,2.3265,0.034507,0.84124,0.09061,53.023,44.203,63.464,54.039,25.582,61.249,22.476,38.844,34.952,47.83,48.006,41.756,17.794
18,64,396,0.59183,3523.8,3812.4,9.9615,27.124,42.975,2564.1,67.064,120.48,0.43853,83.703,51.25,2486.6,25.597,51.07,2980.2,25.562,70.93,382.06,322.87,94.855,78.413,33.112,9.4615,20.052,7.0544,22.641,1.8717,34.055,15.015,14.424,1.6857,24.447,2.4701,5.1447,2.2561,0.021963,1.029,0.096137,54.684,43.031,60.723,45.493,58.441,67.47,15.547,54.86,41.778,49.011,95.929,39.468,16.463
19,27,69,0.26005,3740.9,4493.5,9.4032,27.368,42.557,2708.2,74.037,120.47,0.31102,79.962,50.867,2636.0,26.202,51.924,3108.5,24.089,65.846,236.33,341.88,94.502,77.148,32.001,8.9059,26.527,6.9237,18.657,1.6111,33.15,13.592,24.015,1.1789,18.376,2.2924,4.8138,2.1972,0.033452,0.84853,0.094696,53.006,43.675,64.125,53.841,25.721,62.352,22.912,36.875,40.652,50.987,49.685,43.188,15.427
2,21,24,0.21118,3677.1,4506.0,9.2947,26.683,42.366,2710.7,74.991,120.43,0.3327,80.135,49.566,2639.7,24.038,49.081,3107.3,21.91,65.535,230.75,340.76,94.605,77.753,32.046,8.8682,26.306,6.974,19.039,1.6491,32.769,13.783,23.981,1.3393,18.955,2.2992,4.8123,2.2804,-0.0055598,0.84746,0.11351,54.631,44.411,64.082,53.349,21.152,64.378,22.443,40.443,36.823,44.408,47.031,41.188,20.57
17,22,428,0.28546,3668.0,4577.2,9.2669,26.597,42.331,2717.0,74.971,120.46,0.34258,79.983,51.304,2647.5,25.159,51.826,3111.2,22.68,65.057,217.95,342.69,90.383,77.586,32.029,8.912,26.498,6.8143,18.719,1.6916,32.763,13.838,24.077,1.3939,18.11,2.22,4.8093,2.3388,0.0095653,0.84179,0.087424,53.246,45.002,62.709,54.046,27.975,60.673,23.101,40.499,41.938,50.761,44.373,43.811,18.798
7,61,51,0.30943,3641.3,4336.2,10.034,27.004,42.344,2678.4,69.684,120.43,0.35999,81.836,49.199,2607.7,25.045,51.064,3077.1,23.492,67.648,266.22,344.04,94.107,78.769,32.593,8.939,24.851,6.8014,19.263,1.7137,33.933,13.792,21.495,1.5686,19.112,2.4051,5.1631,2.509,0.032352,0.81295,0.094344,55.089,43.182,63.369,51.333,30.754,80.277,21.74,42.558,35.744,48.996,58.214,42.136,16.402
12,59,292,0.21131,3668.7,4589.6,9.1603,27.167,42.423,2713.6,76.402,120.37,0.32225,78.935,51.567,2641.3,26.265,49.06,3115.2,23.199,62.951,185.26,335.61,94.91,76.266,31.645,8.7514,26.911,7.1358,19.032,1.6132,31.851,13.752,25.223,1.2326,19.003,2.2245,4.7612,2.3656,0.032362,0.94165,0.11707,53.405,43.707,63.196,55.391,20.722,59.348,21.674,38.396,42.713,44.359,35.68,40.555,17.473
6,33,324,0.0,3660.9,4205.6,9.7522,26.873,42.438,3000.0,73.704,120.45,0.22126,73.371,50.313,2920.5,24.828,49.526,3446.8,22.188,67.491,460.26,308.52,95.446,73.113,24.591,8.5778,35.432,6.8595,18.763,1.5204,21.893,13.483,37.859,1.3358,18.883,1.9901,3.5755,1.6152,0.025467,1.0411,0.09843,54.386,41.889,63.075,49.24,100.0,94.016,-0.013423,1.8465,39.021,45.438,100.16,100.11,47.051
3,79,191,0.16696,3679.5,4544.4,9.3602,26.821,42.137,2713.4,75.788,120.41,0.34808,80.194,49.93,2642.3,25.351,51.262,3106.2,22.466,65.23,217.27,343.06,94.517,77.392,32.019,8.8442,26.993,6.9196,18.523,1.6506,33.206,13.652,24.009,1.213,18.314,2.1868,4.7419,2.2407,0.014721,0.82623,0.088712,53.873,43.052,64.082,54.281,16.579,60.386,22.925,41.442,37.893,49.454,43.494,41.187,19.199
18,51,68,0.24132,3658.8,4556.3,9.3816,26.878,42.356,2704.2,74.334,120.36,0.35554,79.796,48.868,2632.5,25.556,51.942,3098.0,23.17,65.995,239.47,344.01,94.56,77.292,32.443,8.7839,26.066,6.9581,18.74,1.7159,33.927,13.869,24.011,1.1662,18.044,2.2561,4.8261,2.3062,0.022159,0.82274,0.089418,54.521,44.369,62.991,54.123,24.14,62.517,22.701,41.666,34.768,51.029,49.198,39.846,17.558
5,47,321,0.28141,3769.4,4509.0,9.4031,26.839,42.117,2709.3,74.977,120.46,0.32387,79.922,50.698,2637.8,24.963,51.705,3107.8,22.2,65.167,218.02,341.17,94.537,76.947,31.919,8.7737,26.681,6.7422,18.96,1.6298,32.722,13.662,24.102,1.3602,18.324,2.2411,4.8128,2.2335,0.022704,0.84098,0.11323,53.541,44.362,64.209,53.914,27.73,59.101,22.113,38.666,40.153,50.48,43.974,42.428,22.722
4,24,470,0.27107,3667.0,4489.5,9.2606,26.952,42.339,2699.7,75.768,120.38,0.34371,79.842,50.885,2626.3,26.273,50.702,3102.3,23.238,65.048,214.99,337.36,94.908,77.272,31.718,9.0545,26.629,6.8391,18.716,1.6221,32.314,13.944,24.133,1.3317,18.514,2.2455,4.8649,2.3444,0.017974,0.85964,0.12347,54.069,44.029,62.335,54.317,26.51,59.621,20.928,42.155,40.705,48.159,43.591,44.627,17.528
5,71,196,0.22224,3690.2,4560.1,9.4896,27.171,42.218,2719.0,75.282,120.41,0.33957,79.67,48.696,2648.7,24.389,51.442,3111.0,23.353,67.574,278.67,346.7,94.384,77.59,33.115,8.8189,26.948,6.8909,18.382,1.6973,34.094,13.819,23.895,1.2131,17.808,2.2401,4.7241,2.2775,0.010121,0.75185,0.080161,53.66,44.749,63.702,54.999,21.602,59.583,23.592,39.834,34.261,49.872,60.521,42.155,19.811
14,33,149,0.22079,3636.3,4481.9,9.441,26.918,42.468,2710.4,75.328,120.18,0.35301,80.223,48.891,2640.3,25.049,51.974,3103.0,22.665,65.937,231.34,345.47,93.315,77.412,32.053,8.9655,26.226,6.9625,18.461,1.6707,33.131,13.953,24.001,1.1281,18.798,2.2865,4.8749,2.3314,0.010922,0.8277,0.092534,54.195,43.505,62.639,54.362,21.317,60.71,23.227,41.592,34.837,51.101,48.019,35.507,18.648
20,33,168,0.1959,3654.4,4575.8,9.4969,26.715,42.292,2732.8,75.528,120.42,0.31718,79.37,50.157,2653.8,24.594,50.859,3124.3,21.891,64.893,221.53,344.55,94.612,77.537,32.246,8.7388,26.894,6.7502,18.389,1.6386,33.314,13.573,24.712,1.1964,17.497,2.2365,4.7956,2.2943,0.023478,0.80813,0.11343,52.719,43.709,61.886,54.74,19.08,62.209,22.434,36.911,38.561,48.521,43.999,41.581,20.668
19,65,236,0.26648,3636.4,4457.1,9.154,26.467,42.577,2701.5,74.501,120.39,0.3172,80.035,49.111,2630.8,25.06,51.517,3099.4,23.409,66.222,245.14,340.96,94.603,77.201,32.333,8.9601,26.159,6.8373,18.728,1.6964,32.725,13.863,23.92,1.3658,18.301,2.24,4.8877,2.3148,0.023703,0.83052,0.08861,53.027,43.617,62.894,53.716,25.909,64.454,22.425,37.756,35.484,50.044,52.46,40.691,17.06
14,44,425,0.25081,3648.6,4483.9,9.3244,26.872,42.126,2714.0,75.875,120.62,0.31909,79.975,50.488,2642.8,25.452,49.95,3112.4,23.531,65.511,225.85,340.88,92.693,76.993,32.414,8.7075,26.966,6.7804,18.834,1.6638,32.81,13.811,24.674,1.1649,18.152,2.2373,4.838,2.2531,0.013138,0.84817,0.11262,54.006,43.512,63.908,54.092,24.824,60.886,22.008,37.574,39.535,46.419,46.383,48.183,16.783
17,38,493,0.24505,3623.9,4526.6,9.4331,26.54,42.255,2716.0,75.424,120.44,0.338,80.041,49.366,2645.4,22.491,51.537,3108.5,23.455,65.585,236.59,344.34,92.367,77.69,32.06,8.9305,26.144,6.9337,18.597,1.7092,33.409,13.89,24.088,1.0971,18.396,2.261,4.7753,2.2293,0.020661,0.80617,0.11631,52.985,44.266,62.412,54.005,23.599,61.01,23.128,40.284,36.233,50.092,48.632,42.982,16.945
1,12,382,0.77416,3676.2,4482.3,8.8883,26.772,42.181,2709.1,74.632,120.38,0.31549,80.469,50.791,2639.0,24.357,50.839,3104.8,23.185,68.424,280.61,344.52,94.364,77.386,32.683,8.8869,26.101,6.97,18.58,1.6905,33.31,13.93,23.651,1.3201,18.438,2.3173,4.8862,2.3431,0.014777,0.82614,0.098869,54.164,43.558,63.508,53.548,75.944,60.344,22.887,37.238,40.429,48.475,62.946,41.339,17.408
12,70,395,0.31964,3647.4,4568.3,9.2119,27.223,42.668,2723.5,76.651,120.39,0.31455,78.916,49.667,2651.1,23.651,50.083,3123.6,23.069,65.223,242.05,339.05,94.819,76.383,31.359,8.7707,27.55,6.9193,18.627,1.6673,32.258,13.817,25.755,1.202,18.825,2.2396,4.6764,2.2183,0.033695,0.80421,0.10513,53.37,44.388,62.925,54.68,31.657,59.617,22.158,38.231,37.121,46.726,49.841,40.673,17.201
1,78,487,0.73093,3607.7,4538.4,8.6634,26.777,42.353,2705.3,75.826,120.36,0.32886,79.746,49.703,2633.9,26.241,50.319,3100.7,22.518,67.493,263.71,341.0,94.792,76.988,31.974,8.7854,26.399,6.8898,18.824,1.6869,33.12,13.75,24.118,1.2755,18.49,2.3006,4.8007,2.4054,0.01528,0.84614,0.10492,53.382,44.101,63.341,54.266,71.788,58.296,22.481,39.363,37.226,47.273,56.538,40.441,19.155
1,75,45,0.67814,3717.9,4449.0,9.0468,27.046,42.123,2811.4,77.376,120.43,0.27558,78.202,50.514,2737.7,24.038,50.571,3226.1,22.966,64.593,233.74,330.5,94.517,76.481,29.328,8.4854,29.879,6.7064,18.371,1.5768,29.22,13.236,29.782,1.263,18.23,2.1486,4.543,2.1048,0.020323,0.83404,0.1023,54.109,43.76,63.767,54.962,66.591,56.945,21.194,33.188,39.612,47.855,46.324,41.541,18.312
17,4,368,0.28265,3663.6,4512.3,9.4143,26.682,42.141,2699.8,75.284,120.41,0.32278,80.0,50.021,2629.1,25.077,48.515,3096.8,23.56,65.322,221.67,341.16,93.67,76.947,32.25,8.7985,26.475,6.7139,18.929,1.5944,32.99,13.779,23.919,1.2121,18.853,2.2426,4.817,2.2509,0.016095,0.8716,0.07437,52.594,43.39,63.714,53.617,27.404,60.365,22.147,38.275,38.162,43.097,45.959,41.594,16.738
10,74,388,0.35006,3615.9,4434.9,9.2374,26.914,42.202,2683.1,74.396,120.38,0.35792,80.699,47.608,2609.7,24.965,49.79,3084.1,22.971,66.178,263.31,336.92,94.752,77.623,32.0,9.0773,26.276,6.9053,19.252,1.7107,32.653,14.011,23.122,1.361,19.123,2.2458,4.8565,2.3723,0.014376,0.89662,0.10466,54.853,43.916,62.717,53.084,34.513,58.509,20.899,42.557,31.061,46.048,55.612,40.654,18.196
11,51,57,0.27702,3590.5,4520.4,9.2496,26.554,41.848,2704.7,74.397,120.39,0.33605,80.25,48.793,2632.8,26.719,51.535,3098.3,23.3,66.237,241.26,343.06,94.916,77.33,31.894,8.8407,26.347,6.8627,18.925,1.6789,33.215,13.723,23.897,1.2008,18.853,2.2303,4.8166,2.2491,0.024367,0.81584,0.1129,53.137,43.979,61.842,53.729,26.857,63.202,22.747,39.756,34.549,50.085,50.621,35.964,17.242
8,27,253,0.21406,3632.2,4283.1,9.5622,26.711,42.029,2701.1,73.353,120.43,0.12225,80.407,50.93,2629.4,27.577,51.42,3101.5,22.672,64.832,216.06,338.47,94.414,77.012,31.942,8.4056,25.974,6.6307,19.231,1.9306,32.391,13.357,24.04,1.2725,19.722,2.6646,4.8699,2.4205,0.010831,0.91939,0.11061,53.948,44.533,61.29,52.457,21.034,62.204,21.352,14.723,40.836,49.82,43.38,42.101,18.514
11,58,416,0.18842,3676.5,4483.4,9.4075,26.672,42.409,2717.4,74.751,120.37,0.32894,79.903,49.55,2647.3,23.976,48.76,3114.0,23.086,65.323,221.98,342.71,94.448,77.55,31.878,8.8554,26.691,6.7294,18.537,1.6349,32.877,13.576,24.563,1.4222,18.046,2.2215,4.8533,2.2134,0.020249,0.82741,0.10187,53.27,43.739,63.605,54.091,18.637,61.551,22.733,38.793,36.775,43.665,45.045,39.272,17.694
16,59,191,0.24982,3692.2,4476.4,9.3441,26.721,42.271,2701.0,75.114,120.38,0.31327,79.759,48.811,2629.2,24.392,50.439,3097.0,23.489,65.806,230.1,341.74,94.634,76.701,32.488,8.7277,26.076,7.035,18.822,1.6875,33.013,13.845,24.101,1.2841,18.498,2.2792,4.8921,2.3386,0.011945,0.83515,0.078543,53.893,44.067,63.623,53.036,24.664,62.434,22.334,37.309,34.6,47.551,57.758,40.786,16.896
20,29,68,0.24059,3651.2,4479.0,9.366,27.177,42.237,2704.5,73.934,120.4,0.32777,80.177,50.099,2619.7,24.748,49.628,3099.7,23.532,65.828,232.6,339.29,94.688,77.626,32.316,8.9832,26.038,6.8719,19.223,1.6603,33.425,13.87,24.007,1.245,18.502,2.3066,4.9454,2.3781,0.024166,0.83863,0.10758,53.571,44.061,62.655,54.665,23.688,62.369,20.612,38.626,38.39,45.672,47.375,41.732,16.674
18,73,124,0.18348,3651.2,4509.4,8.9808,27.045,41.511,2664.9,76.656,120.33,0.31764,77.597,51.084,2592.6,28.218,51.06,3050.6,24.665,63.591,209.06,341.39,95.972,76.196,32.092,8.935,26.42,6.9982,17.869,1.6865,33.787,13.735,23.697,1.2609,17.535,2.259,5.1399,2.4606,0.009664,0.69005,0.084498,53.272,43.671,62.039,55.09,18.007,60.229,22.975,38.378,41.29,48.988,39.504,37.802,17.001
10,79,319,0.31795,3637.9,4421.7,9.3603,26.911,42.451,2695.9,74.543,120.4,0.36336,80.439,50.728,2623.7,23.183,50.31,3097.3,22.714,64.212,226.98,337.6,94.641,77.743,31.634,8.9342,26.179,6.9596,19.242,1.6614,32.374,13.915,24.057,1.1779,19.172,2.2885,4.842,2.3876,0.0038576,0.87868,0.12043,54.301,43.71,63.483,53.253,31.449,60.613,21.114,43.877,40.244,47.251,44.926,41.101,18.713
12,78,37,0.21795,3712.6,4509.6,9.1848,27.212,42.267,2710.0,75.591,120.43,0.32649,81.643,48.783,2639.3,24.258,48.565,3108.7,21.887,66.802,223.65,339.97,94.424,78.402,32.14,9.0801,26.196,6.8367,18.448,1.7099,32.738,13.835,23.731,1.2775,18.503,2.2479,5.0128,2.4101,0.0065955,0.83601,0.079843,53.744,43.461,63.627,54.232,21.545,58.238,22.061,39.096,34.519,43.214,47.779,42.618,20.878
4,63,365,0.26865,3660.2,4481.4,9.4321,26.997,42.278,2702.5,75.701,120.38,0.34663,80.292,51.295,2631.4,23.302,49.691,3099.9,24.218,66.084,235.96,341.19,94.618,77.336,31.653,8.7573,26.225,6.9953,18.816,1.6803,33.248,13.738,23.952,1.148,18.827,2.2711,4.8436,2.3873,0.0042556,0.82231,0.099517,54.789,43.987,62.984,53.976,26.229,59.295,22.041,41.317,41.911,45.82,49.267,44.601,15.069
20,39,350,0.28814,3640.0,4507.3,9.1802,27.073,42.573,2693.3,75.595,120.39,0.32929,80.25,49.039,2611.8,24.663,49.197,3091.5,23.089,65.558,223.02,336.76,94.644,77.346,31.784,8.9059,26.166,6.9624,19.194,1.7064,32.335,13.85,23.237,1.2955,18.865,2.2461,4.8588,2.2283,0.028644,0.85544,0.088494,53.617,43.331,62.503,53.727,28.366,60.461,20.18,39.891,35.272,44.675,45.947,40.522,17.959
15,34,189,0.25435,3616.5,4528.4,9.3216,27.159,42.519,2705.6,75.177,120.41,0.33794,79.952,49.556,2634.8,24.935,50.712,3100.8,22.675,65.994,239.09,344.37,94.603,77.342,32.729,8.9128,26.087,6.9087,18.64,1.6407,33.142,13.841,23.302,1.2535,18.492,2.262,4.8988,2.2848,0.010482,0.82833,0.10495,53.658,43.537,62.657,53.891,25.327,60.858,22.974,40.252,36.792,48.182,49.279,41.833,18.717
15,74,374,0.29845,3691.9,4504.8,9.3745,27.232,42.387,2704.1,76.125,120.4,0.34033,79.848,49.83,2632.5,25.557,48.75,3100.4,23.429,65.994,240.92,342.08,94.643,77.22,32.167,8.8745,26.581,6.9371,18.975,1.6518,33.08,13.928,23.84,1.2632,18.551,2.2903,4.8773,2.2188,0.018283,0.8409,0.089046,53.731,43.368,63.175,53.391,29.318,59.023,22.404,39.885,37.601,43.642,50.477,41.491,17.046
7,67,463,0.22759,3653.4,4550.0,9.2043,26.961,41.848,2708.0,75.913,120.37,0.32753,79.997,49.716,2637.3,24.721,51.0,3104.0,23.036,65.061,210.7,341.86,94.698,77.033,32.941,8.8998,26.824,6.8179,18.744,1.6605,33.033,13.87,24.197,1.4029,18.249,2.2242,4.7954,2.3424,0.0082035,0.82731,0.084409,52.912,43.049,62.7,54.222,22.403,77.456,22.55,38.572,37.265,48.848,43.274,40.237,17.924
15,10,259,0.25226,3634.5,4547.1,9.1757,26.461,42.292,2694.8,74.948,120.37,0.3284,80.05,48.773,2623.3,25.406,49.451,3092.9,22.713,65.933,232.89,340.53,94.81,76.903,32.196,9.0563,26.287,6.9138,18.755,1.6205,32.834,13.838,23.851,1.1947,19.244,2.278,4.8188,2.3379,0.033836,0.85003,0.11074,54.601,44.343,62.362,55.032,24.793,62.561,21.612,38.942,34.489,45.263,47.898,40.336,18.775
10,57,62,0.26496,3663.6,4547.4,9.2782,26.739,42.026,2704.7,75.6,120.39,0.34328,80.165,50.666,2634.0,26.696,48.939,3100.1,23.39,65.373,239.45,341.64,94.809,77.32,31.797,8.9568,26.355,6.9961,18.982,1.643,33.169,13.827,24.452,1.3531,18.972,2.2195,4.8421,2.3415,0.027549,0.84471,0.099802,54.133,43.646,61.898,54.259,26.449,62.106,22.31,40.941,40.061,44.079,49.303,40.989,17.067
4,37,278,0.28926,3602.8,4433.7,9.4217,26.599,42.011,2689.0,75.098,120.38,0.35539,80.061,49.701,2617.0,25.034,49.581,3089.1,23.149,65.82,231.82,338.54,94.877,77.145,31.918,8.9976,26.354,6.886,19.182,1.6855,32.428,13.858,23.302,1.2564,19.208,2.2621,4.9494,2.405,0.0024758,0.85716,0.10184,54.076,43.705,62.287,53.353,28.869,60.889,21.079,42.178,37.22,45.564,48.154,44.45,17.689
9,26,114,0.24089,3697.7,4543.8,9.2719,26.766,42.426,2712.2,75.366,120.43,0.32763,79.731,50.59,2641.7,26.752,50.661,3108.0,23.148,65.465,225.73,342.34,94.535,77.383,32.151,8.7716,26.603,6.768,18.758,1.6391,33.14,13.849,24.094,1.2429,18.227,2.2607,4.8075,2.2957,0.030066,0.82652,0.11078,53.413,43.657,63.087,54.461,23.564,63.056,22.458,39.72,39.837,48.065,46.162,41.994,17.668
19,73,361,0.29074,3666.4,4534.6,9.3128,27.551,42.485,2703.7,75.153,120.4,0.32906,80.091,49.462,2631.0,23.736,51.406,3103.0,23.501,66.054,241.59,341.36,94.702,77.381,32.028,9.1037,26.055,7.0638,18.789,1.6612,33.252,13.815,23.407,1.3826,18.651,2.2749,4.8551,2.306,0.019279,0.84517,0.10449,53.72,43.546,63.201,53.147,28.559,59.157,22.962,38.53,36.518,49.788,49.844,41.514,16.807
7,2,432,0.29807,3649.2,4512.8,9.3061,27.248,42.201,2718.6,76.199,120.41,0.31907,79.881,51.496,2646.4,24.295,50.858,3116.3,22.717,64.315,194.33,341.17,94.551,76.85,32.392,8.7738,26.708,6.8947,18.565,1.6492,33.13,13.59,24.463,1.2345,18.477,2.2576,4.6987,2.1913,0.029226,0.85745,0.10778,54.237,43.531,63.464,54.251,28.832,74.466,22.26,38.603,42.502,48.521,38.492,41.6,18.649
3,1,106,0.22923,3654.7,4503.3,9.3342,26.761,41.977,2702.2,74.588,120.42,0.35892,80.031,48.185,2631.0,26.0,50.703,3098.8,22.599,65.778,231.66,341.3,94.588,77.275,32.043,8.9329,26.666,6.9393,18.839,1.6366,32.908,13.767,23.851,1.2398,18.556,2.2606,4.8652,2.3361,0.010021,0.83904,0.088545,53.375,43.19,62.766,54.175,22.421,61.073,21.987,42.379,32.758,48.161,47.735,41.846,18.96
13,59,114,0.30278,3655.0,4447.6,9.5287,26.82,42.711,2554.4,74.951,120.4,0.42323,83.638,51.078,2481.6,25.139,49.171,2959.0,23.095,67.086,173.42,330.87,94.097,79.256,32.314,9.1524,25.455,7.0943,18.538,1.6793,33.188,14.055,22.193,1.3315,18.097,2.3642,5.7006,2.7479,0.0039865,0.71156,0.08689,53.977,44.7,62.665,53.636,30.038,63.966,17.719,52.232,41.274,44.617,36.631,42.409,16.74
7,15,276,0.13687,3698.1,4648.2,9.2486,26.987,42.244,2736.7,76.885,120.38,0.33668,79.136,50.672,2666.7,23.324,50.844,3127.0,22.092,64.969,214.8,345.02,94.687,76.927,32.599,8.8975,27.449,6.957,17.732,1.6332,32.992,13.541,25.379,1.1221,16.824,2.2227,4.5586,2.2519,0.014071,0.74585,0.11097,53.67,43.461,62.672,55.452,13.32,75.808,24.207,38.704,40.077,48.488,42.254,40.89,20.12
4,37,407,0.22595,3669.6,4563.6,9.3067,26.776,42.733,2708.4,74.562,120.4,0.35177,80.14,50.397,2637.1,24.001,50.67,3104.4,21.669,66.652,253.01,342.33,94.599,77.424,32.446,9.0516,26.442,6.6998,18.634,1.5879,33.061,14.159,23.64,1.2376,18.512,2.2312,4.7859,2.2982,0.017687,0.80245,0.10142,53.336,45.107,62.927,54.043,22.169,61.221,22.349,42.087,39.268,48.085,54.004,44.704,21.114
9,45,458,0.20015,3711.8,4520.9,9.4256,27.007,42.106,2710.6,75.553,120.38,0.3329,79.911,51.136,2639.2,25.481,49.578,3107.9,23.18,65.91,234.16,341.78,94.544,77.074,32.537,8.9334,26.667,6.7985,18.623,1.6908,32.93,13.767,24.235,1.2806,18.294,2.2731,4.8543,2.2792,0.017527,0.81415,0.085347,53.323,44.402,64.416,54.215,20.125,61.11,22.483,39.88,41.442,45.558,48.299,40.845,17.525
